author_id,edit_history_tweet_ids,id,public_metrics,text,retweeter,withheld,tweeter
1230116568736174081,[1625847126688436231],1625847126688436231,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @FloriKohl: Regionalprämie, um unbeliebte Gegenden attraktiver zu machen, Zulage für teure Ballungsgebiete, Abschaffung des NC fürs Lehr…",CarolaSch__,,FloriKohl
1537285619445022722,[1625844498549952512],1625844498549952512,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @handelsblatt: Laut Kultusministerkonferenz fehlen bis 2025 rund 25.000 Lehrkräfte. Andere Schätzungen sind noch dramatischer. Vorschläg…,schneck_beth,,handelsblatt
763642586,[1625843201792770049],1625843201792770049,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,ChrisKarlKnecht,,JSchmitzLeipzig
1217536023099518981,[1625839220693651458],1625839220693651458,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @lamebaron: Warum hat eigentlich (gefühlt) jede Schule mehrere Langzeit-erkrankte Lehrkräfte? Ist das bei anderen Arbeitgeber:innen auch…,Quasselkasper1,,lamebaron
1160183215308623873,[1625837337606340608],1625837337606340608,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @PartnerSchule: Am 28.02.2023 findet die Lehrkräfte-Lounge von Digital Insights statt. Themen sind: Future skills – was erwarten Unterne…,Bot_TwLehrerZ,,PartnerSchule
833491990075604992,[1625835815006871553],1625835815006871553,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @MLUnterfinanz: Die Regierung schafft es nicht, den Lehrer:innenmangel zu bekämpfen. Deshalb sollen Lehrkräfte jetzt einfach länger arbe…",lukas_wanke,,MLUnterfinanz
1384767694872981505,[1625835417743286272],1625835417743286272,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,paediatrice1,,JSchmitzLeipzig
1004411085141823490,[1625833106497327104],1625833106497327104,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lsvd: „Schulen haben den Auftrag, Kinder und Jugendliche auf gesellschaftliche Vielfalt vorzubereiten. Dazu gehört auch, dass Lehrkräft…",SieglindeWelz,,lsvd
1076100292381474816,[1625828291356631042],1625828291356631042,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @che_concept: Bis nächsten Mittwoch noch spontan anmelden zum dritten Webinar unserer Staffel „CHE Talks – Innovationen in der Lehrkräft…,Monitor_LB,,che_concept
3176482114,[1625824993207635969],1625824993207635969,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @HGrunbichler: Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbei…",EKliesspies,,HGrunbichler
1030028049679572992,[1625817514050453507],1625817514050453507,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @HGrunbichler: Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbei…",HolgerGelhausen,,HGrunbichler
1160183215308623873,[1625817205609832450],1625817205609832450,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @VBE_NRW: Anträge auf Reduzierung von Arbeitszeit sollen künftig kritischer geprüft werden. Ziel ist es, den #Personalmangel zu reduzier…",Bot_TwLehrerZ,,VBE_NRW
1079082826522419202,[1625814073328664584],1625814073328664584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 47}","@Volksstimme , dieser Versuch eines Wortspiels ist absolut nicht hilfreich &amp; auch die Unterüberschrift verzerrt das Anliegen der Lehrkräfte. 
Und wenn man schon mit anderen BL vergleicht, dann sollte man auch erwähnen, dass dort z.T. Unterschiede zw. d. Fächern gemacht werden. 🤷🏼 https://t.co/NStvxv38lN",OttomachtSchule,,Volksstimme
493268912,[1625813079375155201],1625813079375155201,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @mlcaritas: ""Integration ukrainischer Kinder: 73 % der Lehrkräfte fühlen sich zu wenig unterstützt""
https://t.co/f5fTrRy7kk",LandauDaniel,,mlcaritas
1545393987976134656,[1625811712262676480],1625811712262676480,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @MVierbuchen: OER für die Lehrkräftebildung für Inklusion. Was genau fehlt noch, was könnten wir im nächsten Projekt vertiefen? 
https:/…",leeaaax_,,MVierbuchen
784935546,[1625810215407869954],1625810215407869954,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @MuthesiusKH: Heute setzen wir unseren digitalen #Studieninfotag von 15 bis 18 Uhr fort: Alles dreht sich um die Studiengänge #FreieKuns…,KommandoKarotte,,MuthesiusKH
1240716779170803712,[1625809270963859458],1625809270963859458,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,Lilotanzt,,JSchmitzLeipzig
1419273699195293704,[1625808429389426689],1625808429389426689,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @News4teachers: Zahl der Studienanfänger fürs Lehramt bricht ein – Lehrermangel verschärft sich #lehramtsstudium #lehrermangel https://t…,KinderJournal,,News4teachers
1457623036715311109,[1625808344932929537],1625808344932929537,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @HGrunbichler: Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbei…",doceos2,,HGrunbichler
54149744,[1625807049127763969],1625807049127763969,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @che_concept: Bis nächsten Mittwoch noch spontan anmelden zum dritten Webinar unserer Staffel „CHE Talks – Innovationen in der Lehrkräft…,wwwalanusedu,,che_concept
1468138059355017216,[1625805696238223362],1625805696238223362,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @mlcaritas: ""Integration ukrainischer Kinder: 73 % der Lehrkräfte fühlen sich zu wenig unterstützt""
https://t.co/f5fTrRy7kk",gemeiner_senf,,mlcaritas
1291340044381413378,[1625804619589816321],1625804619589816321,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lsvd: „Schulen haben den Auftrag, Kinder und Jugendliche auf gesellschaftliche Vielfalt vorzubereiten. Dazu gehört auch, dass Lehrkräft…",HalPetersen7,,lsvd
1405109994412982275,[1625804266593034240],1625804266593034240,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,sumisum59,,JSchmitzLeipzig
2772689396,[1625803861792366592],1625803861792366592,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @NDRnds: Seine Mitschüler:innen und Lehrkräfte haben nach Angaben der Schule die Klassenfahrt abgebrochen und sind auf dem Weg nach Haus…,Infinytii,,NDRnds
1451169754119647235,[1625803127940055040],1625803127940055040,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @HGrunbichler: Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbei…",LizzyLange,,HGrunbichler
28093968,[1625801447643267073],1625801447643267073,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @che_concept: Bis nächsten Mittwoch noch spontan anmelden zum dritten Webinar unserer Staffel „CHE Talks – Innovationen in der Lehrkräft…,mydz,,che_concept
99585841,[1625800963825991682],1625800963825991682,"{'retweet_count': 150, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Weil die Belastung immer weiter steigt, werden immer mehr Lehrer*innen die Schulen verlassen. Noch mehr ehemals motivie…",schwarzlichtkid,,lueckenbildung
2424208303,[1625800481661505536],1625800481661505536,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @HGrunbichler: Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbei…",gruenertext,,HGrunbichler
558113508,[1625799429679710209],1625799429679710209,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @HGrunbichler: Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbei…",LehramtsStudent,,HGrunbichler
1365862121964265473,[1625799236695490560],1625799236695490560,"{'retweet_count': 7, 'reply_count': 4, 'like_count': 20, 'quote_count': 0, 'impression_count': 847}","Wird in 🇦🇹 nicht viel anders sein. Es muss sich etwas am Umgang mit uns Lehrerinnen und Lehrern ändern.
Es sind die Arbeitsbedingungen, die falschen Narrative und die nicht vorhanden #SaubereLuft in Schulen, die Schülerinnen und Schülern was anderes studieren lassen als Lehramt. https://t.co/90G1JA6qLr",HGrunbichler,,
1160183215308623873,[1625798646665994241],1625798646665994241,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @MissingMarple: Hab neulich gehört, viel Lehrkräfte träumen davon eine eigene Schule zu gründen. Stimmt das? #twlz
Und wie würde sowas f…",Bot_TwLehrerZ,,MissingMarple
1160183215308623873,[1625798098990637057],1625798098990637057,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @gew_bayern: Maßnahmen gegen den Lehrkräftemangel stellte die Staatskanzlei gestern vor. Regionalprämie, Umzugskostenpauschale - kann da…",Bot_TwLehrerZ,,gew_bayern
167348280,[1625797895566884864],1625797895566884864,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @keibelstrasse: Um 16:00 Uhr beginnt das Web-Seminar mit Julia Peuke zum Thema: Einsatz von DDR-Zeitzeug*innen im Grundschulunterricht.…,LernGesch,,keibelstrasse
1239144846348206080,[1625794849969430531],1625794849969430531,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,Kindadokta,,JSchmitzLeipzig
1238924986351583232,[1625791682858942464],1625791682858942464,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lsvd: „Schulen haben den Auftrag, Kinder und Jugendliche auf gesellschaftliche Vielfalt vorzubereiten. Dazu gehört auch, dass Lehrkräft…",PukeRockt,,lsvd
2275067694,[1625791531977175040],1625791531977175040,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lsvd: „Schulen haben den Auftrag, Kinder und Jugendliche auf gesellschaftliche Vielfalt vorzubereiten. Dazu gehört auch, dass Lehrkräft…",punkbln,,lsvd
1020566988786192384,[1625790899836841984],1625790899836841984,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lsvd: „Schulen haben den Auftrag, Kinder und Jugendliche auf gesellschaftliche Vielfalt vorzubereiten. Dazu gehört auch, dass Lehrkräft…",schalkerfanini,,lsvd
1413972154878763014,[1625790419303800832],1625790419303800832,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lsvd: „Schulen haben den Auftrag, Kinder und Jugendliche auf gesellschaftliche Vielfalt vorzubereiten. Dazu gehört auch, dass Lehrkräft…",roter_weise,,lsvd
1493302014834618368,[1625788190161350656],1625788190161350656,"{'retweet_count': 150, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Weil die Belastung immer weiter steigt, werden immer mehr Lehrer*innen die Schulen verlassen. Noch mehr ehemals motivie…",Simone__We,,lueckenbildung
1396157448797528070,[1625787790452572161],1625787790452572161,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @yasemingoekkus: In meinen Augen sind die Kolleg:innen groß, die es wissen für Fehler sich zu entschuldigen, konstruktiv mit ihnen umgeh…",geisen_verena,,yasemingoekkus
14602680,[1625786432185835520],1625786432185835520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'impression_count': 126}","👇Jede sechste Hamburger Schule ist schon dabei, in Bremen und Berlin fast jede zehnte. 
Lehrkräfte profitieren durch digitale MITsprache-Tools   und vollständig vorbereitete Fördereinheiten durch vereinfachte und beschleunigte Arbeitsschritte. 
#Sprachförderung #Digitalisierung https://t.co/BJPRECEd7y",alexberlin,,
97612583,[1625785680214343681],1625785680214343681,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @pl_rlp: Schon am 8.3. findet das nächste Kompaktseminar für Lehrkräfte Nachrichtenprofis in der Schule statt zur Vorbereitung der lande…,digiKompRLP,,pl_rlp
2829449020,[1625785629832368128],1625785629832368128,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0, 'impression_count': 327}",Schon am 8.3. findet das nächste Kompaktseminar für Lehrkräfte Nachrichtenprofis in der Schule statt zur Vorbereitung der landesweiten Aktionswoche vom 2. bis 5.5. (integriert in die bundeslandübergreifende #Schülermedienwoche) #10Jahremedienkompass https://t.co/Upu3X0MHgd https://t.co/aORYNhxCsa,pl_rlp,,
812216354455560192,[1625785238260535296],1625785238260535296,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,deprecatedCode,,JSchmitzLeipzig
1176468848175980544,[1625785024791433217],1625785024791433217,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @schulmanagement: Wie geht Unterricht heute an der Seite von Programmen wie #ChatGPT? Und was bedeuten diese Entwicklungen für #Lehrkräf…,Schulerfolg,,schulmanagement
153992051,[1625782837369511936],1625782837369511936,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @NDRnds: Seine Mitschüler:innen und Lehrkräfte haben nach Angaben der Schule die Klassenfahrt abgebrochen und sind auf dem Weg nach Haus…,Arshama3,,NDRnds
1442123910502256644,[1625779491199934464],1625779491199934464,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @sacker1971: @Markus_Soeder Nichts auf die Reihe bekommen und jetzt Lehrkräfte aus anderen Bundesländern anwerben. Dort gibt es genau so…,BRS_FFM,,sacker1971
1564193266999992323,[1625778391034081285],1625778391034081285,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @GieslerIris: Wenn Corona nicht mehr zieht und die Wetterverhältnisse keine Schulschließungen rechtfertigen, dann schicken wir die Lehrk…",speiserstefan1,,GieslerIris
1176402466906300416,[1625777051423703041],1625777051423703041,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,MusicLifeK,,JSchmitzLeipzig
1008463758560321541,[1625776805834633219],1625776805834633219,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @leseerlaubnis: Das bedeutet: 

Entweder wirtschaftet die öffentliche Hand extrem schlecht mit unseren Steuergeldern. Dann sollten wir s…",ranuncuella,,leseerlaubnis
1008463758560321541,[1625776770996752388],1625776770996752388,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @leseerlaubnis: Das zeigt, dass die öffentliche Hand entweder vollkommen unwirtschaftlich denkt oder aber bewusst alle Kinder und Eltern…",ranuncuella,,leseerlaubnis
1340717162349117441,[1625776136209719301],1625776136209719301,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,BlauKatrin,,JSchmitzLeipzig
1345614990250807302,[1625775969255493632],1625775969255493632,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,luckmann2008,,JSchmitzLeipzig
116742974,[1625775951148732419],1625775951148732419,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @ZayJfornever: @Markus_Soeder Ihr klaut also ärmere Bundesländern die Lehrkräfte?!,Matthau63,,ZayJfornever
1149059900921864193,[1625774812009312256],1625774812009312256,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @JSchmitzLeipzig: Der #Lehrkräftemangel ist dramatisch. Kinder wie Lehrkräfte stehen enorm unter Druck und sind psychisch belastet. Es i…,Freihei89070736,,JSchmitzLeipzig
469651287,[1625771045960531970],1625771045960531970,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @NDRnds: Seine Mitschüler:innen und Lehrkräfte haben nach Angaben der Schule die Klassenfahrt abgebrochen und sind auf dem Weg nach Haus…,BBattmer,,NDRnds
105483132,[1625770163718049793],1625770163718049793,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @News4teachers: Zahl der Studienanfänger fürs Lehramt bricht ein – Lehrermangel verschärft sich #lehramtsstudium #lehrermangel https://t…,JeanLuc79,,News4teachers
132677711,[1625769633948094465],1625769633948094465,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @NDRnds: Seine Mitschüler:innen und Lehrkräfte haben nach Angaben der Schule die Klassenfahrt abgebrochen und sind auf dem Weg nach Haus…,ndr,,NDRnds
875316446078922752,[1625768619287142401],1625768619287142401,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @NDRnds: Seine Mitschüler:innen und Lehrkräfte haben nach Angaben der Schule die Klassenfahrt abgebrochen und sind auf dem Weg nach Haus…,Herr_vazquezz,,NDRnds
428164177,[1625768234778603522],1625768234778603522,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @agiliseisenbahn: Ihr jetziger Job macht Sie nicht glücklich? 😮
Dann raus aus dem alten Job und als Quereinsteiger (m/w/d) Teil von agil…",hias_by,,agiliseisenbahn
1388058824263749636,[1625768012107087874],1625768012107087874,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @MVierbuchen: OER für die Lehrkräftebildung für Inklusion. Was genau fehlt noch, was könnten wir im nächsten Projekt vertiefen? 
https:/…",twillo_de,,MVierbuchen
1187372465498005504,[1625766781557129218],1625766781557129218,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @FloriKohl: Regionalprämie, um unbeliebte Gegenden attraktiver zu machen, Zulage für teure Ballungsgebiete, Abschaffung des NC fürs Lehr…",schnellabell,,FloriKohl
1502233782530842629,[1625763952025116673],1625763952025116673,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @schulmanagement: Wie geht Unterricht heute an der Seite von Programmen wie #ChatGPT? Und was bedeuten diese Entwicklungen für #Lehrkräf…,prickelndfr1sch,,schulmanagement
1306507139989540864,[1625763596931039232],1625763596931039232,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'impression_count': 46}","@CarolaSch__ @LobbyistenK @DKHW_de @UNICEFgermany @BettiKohlrausch @JA_Allmendinger Wer seine Lehrkräfte zur (Re-)Infektion freigibt, braucht sich nachher nicht zu wundern, wenn sie (auch dauerhaft) fehlen. 
https://t.co/DpDShnfIIq",dejools,,CarolaSch__
941960285857943553,[1625761634546327553],1625761634546327553,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @StahmerVerena: Wir starten am 8. März um 9 Uhr mit einer Begrüßung von @ChristineClivot und einer anschließenden Keynote von @Herr_Nuxo…,ElisabethSchal1,,StahmerVerena
25347749,[1625758634620727296],1625758634620727296,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @hav_hendrik: Die ersten Bundesländer veröffentlichen Handlungsempfehlungen für Lehrkräfte. Positiv: Es deutet sich an, dass es kein Ver…",a_koenig,,hav_hendrik
1520726567084822529,[1625758271725346816],1625758271725346816,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @hav_hendrik: Die ersten Bundesländer veröffentlichen Handlungsempfehlungen für Lehrkräfte. Positiv: Es deutet sich an, dass es kein Ver…",Rebecca_UPB,,hav_hendrik
588515811,[1625757590985621505],1625757590985621505,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @hav_hendrik: Die ersten Bundesländer veröffentlichen Handlungsempfehlungen für Lehrkräfte. Positiv: Es deutet sich an, dass es kein Ver…",elerncoach,,hav_hendrik
1301121584418230275,[1625757579119890437],1625757579119890437,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @KlimaBildung: Auf geht´s zu einer neuen Runde #Klimabildung, liebe #Lehrkräfte! Wir liefern euch #Unterrichtsideen für den Einstieg in…",BNEKompetenz,,KlimaBildung
1565195658117750789,[1625757233387536385],1625757233387536385,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @yasemingoekkus: In meinen Augen sind die Kolleg:innen groß, die es wissen für Fehler sich zu entschuldigen, konstruktiv mit ihnen umgeh…",MeyerSchmidt1,,yasemingoekkus
1086270714045288448,[1625757206456016896],1625757206456016896,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @hav_hendrik: Die ersten Bundesländer veröffentlichen Handlungsempfehlungen für Lehrkräfte. Positiv: Es deutet sich an, dass es kein Ver…",BinaryDynamics,,hav_hendrik
1080969107229548546,[1625756546473885697],1625756546473885697,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @schulmanagement: Wie geht Unterricht heute an der Seite von Programmen wie #ChatGPT? Und was bedeuten diese Entwicklungen für #Lehrkräf…,amalie16251587,,schulmanagement
389935690,[1625753862823981056],1625753862823981056,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @yasemingoekkus: In meinen Augen sind die Kolleg:innen groß, die es wissen für Fehler sich zu entschuldigen, konstruktiv mit ihnen umgeh…",hdzingel,,yasemingoekkus
1160183215308623873,[1625753280746778625],1625753280746778625,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @yasemingoekkus: In meinen Augen sind die Kolleg:innen groß, die es wissen für Fehler sich zu entschuldigen, konstruktiv mit ihnen umgeh…",Bot_TwLehrerZ,,yasemingoekkus
158772730,[1625750731033653248],1625750731033653248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'impression_count': 79}","Die Lehrkräfte habene indeutig zuviel Freizeit und arbeiten zuviel in Teilzeit, weil der Job so lässig ist. Das schreckt die junge leistungsorientierte Jugend eben ab.  Machste nix. https://t.co/YsVHPK5UeP",Miautsch,,
43419317,[1625748702630379525],1625748702630379525,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}",RT @fobizz: Ganz viele #Liebe geht raus an alle #Lehrkräfte! Frohen #Valentinstag 🧡 Feiert ihr mit euren Schülerinnen und Schülern Valentin…,sanjosko,,fobizz
2558769063,[1625745880505524224],1625745880505524224,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @rl_Ch1r41: @SawsanChebli Silvester, tote Lehrkräfte, Messerstecher an sich, Ann Marie und Danny, die Clan Aktivitäten als Desinformatio…",liveforlove74,,rl_Ch1r41
1160183215308623873,[1625745227657912321],1625745227657912321,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @iotemka: Bold Take des Tages: Die Bedingungen in den Schulen müssen zwar verbessert werden, aber wenn ihr mehr Lehrkräfte in die Schule…",Bot_TwLehrerZ,,iotemka
1323709587485302784,[1625744645480148992],1625744645480148992,"{'retweet_count': 150, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @lueckenbildung: Weil die Belastung immer weiter steigt, werden immer mehr Lehrer*innen die Schulen verlassen. Noch mehr ehemals motivie…",VorneDie,,lueckenbildung
251830571,[1625743728152395776],1625743728152395776,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @leseerlaubnis: Das bedeutet: 

Entweder wirtschaftet die öffentliche Hand extrem schlecht mit unseren Steuergeldern. Dann sollten wir s…",La_Violaine,,leseerlaubnis
1230075317521440769,[1625739640857583616],1625739640857583616,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'impression_count': 0}","RT @leerkorperin: @fingurplaustert @nomkon0815 Wir Lehrkräfte sollten viel öfter sagen ""Nee, unter diesen Bedingungen mach' ich diese Aufga…",leerkorperin,,leerkorperin
